id,rating
651,1.3459513
652,4.7703996
653,1.8608513
654,1.6257839
655,1.7944708
656,1.1749918
657,1.3797688
658,1.2948434
659,2.3034987
660,1.4727736
661,2.4014049
662,1.4788933
663,2.1717687
664,1.1986585
665,2.2501428
666,1.8667793
667,1.772876
668,2.1143684
669,1.507477
670,2.241588
671,1.4352989
672,1.7347391
673,1.428597
674,2.7021656
675,2.0122652
676,2.7098236
677,1.6154375
678,1.5022671
679,3.6650877
680,1.3053713
681,1.9039695
682,2.9974742
683,2.0714817
684,1.786026
685,1.3910422
686,1.620518
687,2.4760199
688,2.565473
689,1.9016981
690,2.645437
691,1.8857532
692,2.2184644
693,1.8782089
694,2.639249
695,1.0342116
696,4.1076283
697,3.386452
698,1.6920862
699,1.9386964
700,1.4922514
701,2.3453114
702,4.293058
703,2.4578195
704,0.9340636
705,1.9658904
706,2.0573797
707,2.272799
708,2.025077
709,2.3000827
710,2.7446768
711,1.2974002
712,1.6791561
713,2.4949846
714,2.3054764
715,2.1238194
716,0.8309267
717,2.0306225
718,1.6633615
719,2.2060661
720,1.730334
721,1.4359751
722,1.4459238
723,1.8869712
724,2.9256942
725,2.2473392
726,1.6783085
727,1.662121
728,1.4512889
729,1.9963975
730,2.4820533
731,1.5736096
732,2.5254593
733,1.0723536
734,2.4536586
735,2.509179
736,2.742371
737,2.8397393
738,2.0399344
739,2.0943112
740,2.152372
741,1.8341656
742,2.8486278
743,2.374802
744,1.8850214
745,1.4530618
746,2.2132573
747,1.8019199
748,1.9970019
749,2.5038238
750,1.3763413
751,1.9050741
752,1.9704957
753,3.0283632
754,2.3424468
755,2.7769015
756,1.9219661
757,2.2354689
758,2.4249797
759,3.630199
760,2.2493575
761,1.7205317
762,3.7016706
763,1.1341563
764,1.5059292
765,2.6609168
766,2.2124846
767,1.413352
768,2.2178721
769,2.3534536
770,1.2458832
771,0.8827962
772,2.193557
773,2.6549711
774,2.2306578
775,2.5964432
776,1.7301219
777,1.3537922
778,1.07477
779,1.7076602
780,2.272506
781,1.0851994
782,2.1247916
783,1.7708175
784,1.1669612
785,1.6335714
786,1.839719
787,3.205602
788,1.7973478
789,1.6321032
790,1.8502228
791,1.2800312
792,1.4173357
793,1.8704929
794,1.087579
795,3.185098
796,2.325355
797,2.5727894
798,1.3835938
799,2.16256
800,2.6704113
801,2.0098617
802,3.874628
803,1.618989
804,1.0039333
805,2.23053
806,1.8343041
807,2.1732666
808,2.0404851
809,1.4340458
810,1.4303296
811,1.5597174
812,2.0855181
813,1.4141383
814,1.9303875
815,2.6239944
816,2.3560781
817,2.1300488
818,1.036464
819,2.0570843
820,2.6201825
821,1.9343548
822,1.6219301
823,2.2228906
824,0.77442896
825,1.1937199
826,1.683095
827,1.8803549
828,2.3016002
829,2.1139948
830,3.0467892
831,2.0693078
832,1.7231317
833,1.4662051
834,2.343757
835,1.2231841
836,1.9389341
837,2.1404786
838,2.3852792
839,1.247163
840,1.7806671
841,2.1405602
842,3.0034819
843,2.2576253
844,2.3287566
845,1.6346014
846,1.5150235
847,1.935211
848,1.8492205
849,1.019907
850,2.0857089
851,3.3273754
852,1.657428
853,2.4831388
854,1.7986937
855,1.225368
856,2.7847714
857,2.45647
858,2.409167
859,1.5975778
860,2.490686
861,1.3904684
862,2.9910026
863,2.897271
864,1.3218815
865,1.3466656
866,1.9116983
867,1.3069015
868,2.718627
869,2.1153388
870,1.3021212
871,1.5562124
872,2.2803319
873,1.2138917
874,1.8375149
875,2.4657803
876,1.8564968
877,2.1641464
878,1.7320652
879,2.6443264
880,4.6190104
881,3.482543
882,1.4990344
883,2.237463
884,1.7252276
885,2.0651555
886,2.2923017
887,1.8254566
888,1.938926
889,3.0880332
890,2.979474
891,3.0451257
892,1.107388
893,1.179726
894,2.1496596
895,2.7112646
896,1.7049556
897,2.0168724
898,2.9906368
899,3.2526855
900,2.2589173
901,2.6689706
902,1.6640131
903,2.073832
904,2.5008397
905,2.2578816
906,1.8975303
907,2.6326187
908,1.9396641
909,2.2518973
910,1.2735839
911,1.8786585
912,2.3015378
913,2.495951
914,2.2446237
915,2.7014236
916,2.4749594
917,2.4756713
918,1.664032
919,2.0597808
920,3.0030055
921,2.5316813
922,2.8546586
923,2.0247834
924,1.8786094
925,2.3223376
926,2.193038
927,1.4268434
928,1.2025825
929,1.7091119
930,2.1084638
931,2.0575204
932,2.5458477
933,1.9614434
934,2.5911713
935,1.9038045
936,1.340004
937,2.0435917
938,2.1863656
939,2.4404624
940,2.3117115
941,1.858104
942,1.5082235
943,3.6799283
944,2.0926685
945,3.092935
946,1.628351
947,2.253636
948,2.5935943
949,1.3978441
950,2.3310611
951,2.9104419
952,2.1568923
953,2.5821836
954,1.7851322
955,2.272893
956,2.0318408
957,1.951257
958,4.3276696
959,0.91567606
960,2.3723233
961,2.616572
962,2.0370312
963,1.7476327
964,2.6349447
965,2.1276476
966,2.28747
967,1.6525877
968,1.5935988
969,3.254023
970,2.5612607
971,1.3355517
972,1.8621616
973,2.5909278
974,2.0877962
975,1.5916607
976,1.7273691
977,2.0060062
978,1.7955709
979,1.5474072
980,2.1169941
981,2.3293955
982,1.4492285
983,1.542609
984,2.3971744
985,1.8098528
986,2.414669
987,1.6343608
988,1.5615163
989,2.488512
990,2.0436487
991,3.7736692
992,1.1949662
993,1.6685088
994,3.669932
995,1.5708318
996,2.1972067
997,2.0393872
998,1.7514229
999,3.0547395
1000,2.8314998
1001,2.222719
1002,4.608881
1003,1.4267752
1004,1.913801
1005,1.803422
1006,2.1288111
1007,1.7359197
1008,2.3475006
1009,1.7354865
1010,2.2674055
1011,2.2868195
1012,4.4572487
1013,1.4117117
1014,1.7349837
1015,2.4992626
1016,1.0726085
1017,2.1667328
1018,2.5072546
1019,2.1934135
1020,2.4491396
1021,1.939153
1022,1.5533402
1023,2.1977224
1024,1.8365359
1025,2.505167
1026,1.4929676
1027,2.2533257
1028,1.4374366
1029,2.5338502
1030,1.8299041
1031,1.3731577
1032,2.0157554
1033,1.8343785
1034,2.016089
1035,2.241447
1036,2.3537567
1037,2.392033
1038,1.752913
1039,1.7667592
1040,3.7606254
1041,1.9687617
1042,5.435148
1043,2.1885366
1044,2.1216435
1045,3.67129
1046,1.7338452
1047,1.726747
1048,2.4199796
1049,2.1728632
1050,2.572474
1051,2.781336
1052,2.0304434
1053,2.0057642
1054,2.9645474
1055,1.8536184
1056,1.0529548
1057,2.4416864
1058,2.269049
1059,2.0892308
1060,1.0884581
1061,2.2276835
1062,1.8698947
1063,1.5913453
1064,1.9725273
1065,1.7955284
1066,1.7880085
1067,1.7862883
1068,1.727087
1069,1.7685254
1070,1.7613902
1071,2.0833504
1072,2.1518817
1073,1.1103938
1074,2.5609338
1075,2.2833123
1076,3.8998399
1077,2.3744876
1078,2.1789446
1079,2.13432
1080,2.3234406
1081,2.1847281
1082,1.612349
1083,2.774116
1084,1.8069296
1085,4.8538804
1086,1.8775048
1087,2.1801193
1088,2.06977
1089,1.4175231
1090,3.938839
1091,1.0910938
1092,3.1578326
1093,1.5904245
1094,1.8965828
1095,2.0329773
1096,2.7194023
1097,1.1631835
1098,1.8374994
1099,1.961313
1100,2.2646942
1101,1.8226964
1102,2.6237047
1103,1.5837092
1104,1.8760173
1105,1.5928819
1106,2.658782
1107,2.1329536
1108,1.4680064
1109,3.239257
1110,4.0018077
1111,1.6707296
1112,2.6722078
1113,3.0713806
1114,1.6980073
1115,1.6459076
1116,1.5010228
1117,1.8758934
1118,3.0862696
1119,1.82756
1120,1.4066327
1121,2.013297
1122,1.543469
1123,1.7270665
1124,1.5673106
1125,2.1987772
1126,2.3984525
1127,1.8151999
1128,1.9163806
1129,1.8612757
1130,3.0818954
1131,1.600184
1132,2.641094
1133,2.5727859
1134,2.0707874
1135,1.7524073
1136,2.7890923
1137,2.9921675
1138,2.7783895
1139,2.3773913
1140,0.873975
1141,2.6719294
1142,1.9647684
1143,1.6772673
1144,1.2357895
1145,2.8921657
1146,1.9666295
1147,2.196928
1148,1.0454924
1149,1.8139791
1150,1.2582822
1151,1.7468462
1152,2.5773063
1153,1.3928323
1154,1.127433
1155,2.4147043
1156,1.8045962
1157,4.715991
1158,3.0180702
1159,1.8303578
1160,1.8215566
1161,2.00777
1162,2.1755476
1163,1.754322
1164,1.8910913
1165,1.4911025
1166,1.247447
1167,1.7969909
1168,1.8319168
1169,1.8682103
1170,1.6619933
1171,1.6471844
1172,3.2211666
1173,1.8751013
1174,2.7237434
1175,1.4173644
1176,3.0695636
1177,1.4941432
1178,2.3620489
1179,1.7405467
1180,1.5527396
1181,2.5929482
1182,2.8551111
1183,1.1975629
1184,2.069983
1185,2.0944424
1186,1.6770027
1187,1.4637103
1188,1.7800727
1189,1.3978825
1190,4.2343135
1191,1.7216856
1192,2.1817925
1193,4.0469656
1194,1.2190775
1195,2.230995
1196,2.2243266
1197,3.5713868
1198,1.2322769
1199,2.9729
1200,2.2429807
1201,2.5600164
1202,3.0871506
1203,3.3041725
1204,4.3034663
1205,1.3675478
1206,2.062075
1207,2.5149417
1208,1.4585125
1209,1.7076976
1210,1.1076689
1211,1.3798285
1212,4.368865
1213,2.1074822
1214,2.0895884
1215,1.8459022
1216,2.3556967
1217,2.0037584
1218,1.9390993
1219,0.86941445
1220,2.5574107
1221,1.804728
1222,1.841279
1223,2.1786911
1224,2.5347347
1225,1.5482213
1226,2.2371652
1227,2.526794
1228,1.713629
1229,3.1043005
1230,1.6246059
1231,1.5505736
1232,2.1471345
1233,3.0714364
1234,1.2149491
1235,1.448307
1236,2.7252254
1237,1.1435301
1238,2.3439405
1239,2.2724843
1240,3.4714322
1241,2.2739232
1242,2.2914145
1243,1.692301
1244,1.6352189
1245,1.9418283
1246,1.3048513
1247,1.6590939
1248,1.7785721
1249,3.2823114
1250,3.0048718
1251,2.2456083
1252,2.272997
1253,1.4718134
1254,2.6129541
1255,2.4373221
1256,1.7503693
1257,2.2874618
1258,3.1088367
1259,1.735142
1260,1.7884791
1261,1.2146044
1262,2.219671
1263,2.7015374
1264,0.98786724
1265,2.2993655
1266,2.5125077
1267,2.3478606
1268,3.2995405
1269,1.6271684
1270,2.5672529
1271,1.5868406
1272,2.1241462
1273,1.5851412
1274,2.4247427
1275,1.9093821
1276,1.7297659
1277,3.231944
1278,1.7458725
1279,2.2652957
1280,1.6290517
1281,2.0303576
1282,2.3887303
1283,2.712669
1284,1.7716343
1285,1.2385831
1286,1.3716211
1287,0.90500796
1288,0.98236716
1289,2.8334603
1290,1.5002294
1291,2.2446938
1292,2.189234
1293,1.6089246
1294,1.5728202
1295,0.969387
1296,1.6022882
1297,2.4976451
1298,1.5762782
1299,2.2014964
1300,1.427774
1301,1.9766963
1302,1.6740158
1303,3.911975
1304,2.0421758
1305,1.4087136
1306,1.7708061
1307,2.3348966
1308,2.1948233
1309,2.204305
1310,2.9241529
1311,2.0652256
1312,1.9819477
1313,2.4722204
1314,1.0743415
1315,1.7119343
1316,1.9608283
1317,2.1055167
1318,1.536174
1319,2.2022297
1320,3.037965
1321,3.2459288
1322,1.6578071
1323,2.0462391
1324,2.2092187
1325,2.0010498
1326,2.583241
1327,2.0146425
1328,1.1078174
1329,1.2083013
1330,2.1163964
1331,1.3647869
1332,1.8698611
1333,1.479856
1334,2.220272
1335,2.4523737
1336,1.2493942
1337,2.3691177
1338,2.4782372
1339,2.6600132
1340,2.0877292
1341,2.2319808
1342,1.5510597
1343,2.6687162
1344,1.7538536
1345,1.9918714
1346,3.0007777
1347,1.8289857
1348,3.0081177
1349,1.5920925
1350,1.3750098
1351,4.341998
1352,3.8820887
1353,1.7195773
1354,1.5388451
1355,1.2692523
1356,1.6776693
1357,4.139583
1358,1.8708868
1359,1.8082201
1360,1.9657726
1361,2.7140963
1362,1.8965528
1363,1.853658
1364,1.5577161
1365,1.2285712
1366,2.7180161
1367,1.50389
1368,2.40796
1369,2.1712637
1370,2.0624971
1371,1.8830383
1372,4.3742175
1373,1.8957772
1374,2.0304027
1375,2.231381
1376,1.3359652
1377,1.3130863
1378,1.9326816
1379,3.7315164
1380,3.2683902
1381,2.3972187
1382,1.8715241
1383,2.95638
1384,3.226763
1385,2.2536008
1386,1.5703583
1387,2.408796
1388,1.7748566
1389,2.129547
1390,1.309067
1391,2.271511
1392,2.3277566
1393,1.7052758
1394,2.0710516
1395,2.2022703
1396,2.5140593
1397,0.73802227
1398,1.8590133
1399,2.759059
1400,2.6831086
1401,1.4915452
1402,2.2341022
1403,3.7132983
1404,2.510035
1405,2.3718233
1406,2.6276958
1407,2.5917716
1408,2.479938
1409,1.9983542
1410,2.435208
1411,1.9485509
1412,2.530503
1413,2.334971
1414,1.6628578
1415,3.002966
1416,1.7466812
1417,1.7958694
1418,1.6341772
1419,1.8463628
1420,2.0000684
1421,1.326725
1422,2.5304847
1423,2.3159552
1424,1.7023149
1425,1.5614722
1426,3.0877411
1427,0.7467439
1428,1.3718638
1429,1.9215071
1430,2.5994415
1431,1.7685578
1432,1.6345832
1433,1.98824
1434,2.9338129
1435,2.128525
1436,1.2286375
1437,1.4313352
1438,1.8533802
1439,2.801701
1440,2.4464703
1441,2.005484
1442,2.3057518
1443,1.6702533
1444,2.11828
1445,2.631416
1446,1.676789
1447,2.163839
1448,1.082448
1449,1.8910828
1450,1.1845479
1451,1.2820663
1452,2.142098
1453,2.5993452
1454,1.4857748
1455,1.9090025
1456,2.0994387
1457,1.8174524
1458,2.1673074
1459,1.3625035
1460,2.2294686
1461,1.6413207
1462,2.17592
1463,1.9262843
1464,2.2531867
1465,1.590003
1466,1.3266628
1467,1.852668
1468,1.6521928
1469,2.9605532
1470,2.3304985
1471,2.2216082
1472,3.792634
1473,1.6259434
1474,2.614664
1475,1.8018925
1476,3.0927753
1477,1.4379995
1478,1.3005142
1479,1.845403
1480,2.0355554
1481,1.5021067
1482,1.9332867
1483,1.8387895
1484,1.6482306
1485,1.598779
1486,1.8762531
1487,2.250939
1488,2.2959208
1489,1.7562387
1490,1.3366578
1491,1.9818075
1492,1.9024899
1493,2.7513738
1494,2.166655
1495,1.9454501
1496,4.22004
1497,3.717891
1498,2.6750278
1499,1.9989312
1500,1.2955999
1501,1.3701134
1502,1.770155
1503,1.9112916
1504,2.437581
1505,1.665267
1506,1.6833975
1507,3.6724725
1508,1.9372373
1509,1.7005904
1510,2.2374396
1511,1.5697677
1512,2.321971
1513,2.848982
1514,1.7715254
1515,1.4367893
1516,1.7436619
1517,2.059446
1518,1.3263953
1519,1.4756756
1520,1.4649117
1521,2.5192244
1522,2.3580854
1523,2.705583
1524,1.2610629
1525,1.2936153
1526,1.5940382
1527,2.9627223
1528,3.5863705
1529,1.3367465
1530,1.2726936
1531,3.0405774
1532,2.642421
1533,2.0224333
1534,2.437221
1535,3.3628974
1536,1.238781
1537,2.1203437
1538,1.5426252
1539,1.17781
1540,1.5597944
1541,2.0412073
1542,3.456201
1543,1.6875377
1544,2.310453
1545,2.0381534
1546,1.3015034
1547,1.3548942
1548,1.7684932
1549,2.621101
1550,2.3941255
1551,1.6023455
1552,1.8304434
1553,2.9247084
1554,1.8291774
1555,2.1384416
1556,1.5397968
1557,1.5097353
1558,1.873604
1559,2.2479558
1560,3.0466962
1561,2.2806394
1562,2.604887
1563,2.550282
1564,2.7311926
1565,3.251687
1566,2.4625614
1567,3.2522118
1568,2.3959942
1569,2.7228227
1570,1.8006878
1571,2.2102995
1572,1.8629532
1573,3.6419575
1574,2.9443874
1575,2.2153041
1576,1.8243575
1577,2.230025
1578,2.0596216
1579,3.542487
1580,2.2242723
1581,2.2491994
1582,3.518414
1583,3.7658935
1584,1.5552607
1585,2.020255
1586,2.2383635
1587,4.2223577
1588,2.0394578
1589,1.8137574
1590,1.3841121
1591,2.7469525
1592,3.8386662
1593,1.9211969
1594,2.831994
1595,1.5943639
1596,3.1138759
1597,2.1825576
1598,1.4281116
1599,2.003296
1600,1.4953692
1601,2.1112785
1602,2.6897423
1603,2.4280071
1604,1.9585321
1605,1.7727344
1606,2.4360404
1607,1.9997308
1608,2.1940198
1609,2.6279626
1610,2.166156
1611,1.6955614
1612,1.4422331
1613,1.3789821
1614,1.0089722
1615,0.8154233
1616,1.6087718
1617,1.7392392
1618,2.0910897
1619,1.8202233
1620,1.5778658
1621,1.4981339
1622,2.8135812
1623,1.8111005
1624,2.7671566
1625,1.7616575
1626,1.2401551
1627,3.1102786
1628,1.4340124
1629,2.7049086
1630,1.09063
1631,2.2615213
1632,3.1978593
1633,2.1638546
1634,1.6089027
1635,2.8812602
1636,2.0381656
1637,2.0326
1638,1.9014482
1639,1.9273629
1640,1.9170244
1641,1.6554971
1642,2.2701163
1643,1.7991302
1644,2.4592094
1645,1.2340693
1646,3.1376433
1647,2.5606394
1648,2.1226814
1649,1.9098413
1650,2.3354309
1651,1.9908476
1652,2.6087883
1653,2.4345152
1654,1.1426058
1655,2.7533526
1656,0.9205679
1657,1.892777
1658,1.6416488
1659,1.5403309
1660,1.5553789
1661,2.6132097
1662,4.4917016
1663,1.7265725
1664,1.2499111
1665,1.9070783
1666,2.0029688
1667,1.7319489
1668,1.9459238
1669,2.1193578
1670,1.7368009
1671,1.827477
1672,1.5325439
1673,1.7830589
1674,2.3038344
1675,2.6064765
1676,2.7738388
1677,1.8243768
1678,1.421227
1679,1.7243748
1680,4.9166985
1681,2.6255877
1682,2.2400718
1683,1.5899725
1684,1.7635956
1685,2.5537677
1686,3.7797575
1687,2.2428095
1688,1.4816446
1689,3.0661488
1690,1.8867211
1691,1.6940296
1692,1.8720963
1693,2.2480345
1694,1.8365645
1695,1.8374987
1696,1.6621475
1697,2.0406208
1698,1.9048259
1699,2.7491276
